TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay,predict
148,34,2,1,32,187,22371,1,0.0,21.62162162162162,0,96,4,3.651786475014674
150,4,3,0,1,26,2626,1,38.46153846153847,0.6666666666666667,0,13,11,11.388294730638748
110,2,1,0,1,16,1888,1,38.095238095238095,0.9090909090909092,0,13,35,34.3278781272506
148,34,2,2,32,188,22371,1,0.0,21.62162162162162,0,97,4,3.6546548711792326
132,31,1,1,30,150,16740,1,16.129032258064516,22.727272727272727,1,155,10,9.944423734921443
109,2,1,0,1,23,2228,1,38.46153846153847,0.9174311926605504,1,16,20,20.328464768646384
140,59,3,1,56,275,35009,1,4.761904761904762,40.0,1,128,17,17.003623218999067
150,4,3,0,1,33,2626,1,38.46153846153847,0.6666666666666667,0,17,11,10.618662137899676
134,4,3,0,1,30,2968,1,38.095238095238095,0.7462686567164178,0,17,21,20.94809057207881
86,22,2,1,20,135,17110,1,12.903225806451612,23.25581395348837,0,73,3,2.977922055921013
130,9,3,1,6,42,4951,1,41.935483870967744,4.615384615384616,0,17,12,11.90870930723527
109,3,2,0,1,26,2228,1,38.46153846153847,0.9174311926605504,0,18,20,20.26056053274938
130,10,3,0,7,44,5166,1,41.935483870967744,5.384615384615385,0,18,12,11.86302854339506
140,60,2,1,58,281,36366,1,4.761904761904762,41.42857142857143,0,130,17,19.893325542630706
130,68,3,3,65,325,45413,1,14.285714285714285,50.0,0,158,21,20.88650402395278
125,48,2,2,46,263,30301,1,15.384615384615383,36.8,0,158,6,5.637389318946376
116,54,2,2,52,263,35919,0,15.384615384615383,44.82758620689656,0,159,9,9.468739043329848
86,23,2,1,21,138,17966,0,12.903225806451612,24.418604651162788,0,75,3,2.999966346010993
118,18,2,2,16,113,12641,0,7.6923076923076925,13.559322033898304,0,75,9,9.017333078512609
109,3,2,0,1,28,2228,0,38.46153846153847,0.9174311926605504,0,20,20,19.932314904939133
117,12,2,2,10,78,9372,0,35.483870967741936,8.547008547008547,0,48,14,14.07422459424511
127,17,1,1,16,95,13966,0,12.903225806451612,12.598425196850393,0,76,4,4.088878679849373
150,7,3,0,4,44,6358,1,38.46153846153847,2.666666666666667,0,21,11,11.1182915656113
130,10,3,1,7,48,5166,1,41.935483870967744,5.384615384615385,0,21,12,11.856546308704722
118,19,2,2,17,117,13221,1,7.6923076923076925,14.40677966101695,0,77,9,8.97985419159501
128,42,3,2,39,219,27629,1,0.0,30.46875,0,105,19,18.98210128324668
125,49,2,1,47,269,30794,1,15.384615384615383,37.6,0,161,6,5.995738953793776
145,74,3,2,71,342,48278,0,14.285714285714285,48.96551724137931,1,162,21,20.982314674279635
130,69,3,3,66,332,45671,0,14.285714285714285,50.76923076923077,1,162,21,20.696499396703345
149,45,3,3,42,242,25937,0,0.0,28.187919463087248,1,107,12,14.093297568707795
125,49,2,1,47,269,30794,0,15.384615384615383,37.6,1,163,6,5.975565663434978
136,23,2,1,21,128,16790,0,9.523809523809524,15.441176470588236,0,80,27,26.9637817743094
149,46,3,3,43,246,26918,0,0.0,28.85906040268457,0,108,12,15.651546923746947
111,30,2,1,28,146,19536,1,0.0,25.225225225225223,0,109,29,29.18557854455481
116,56,2,2,54,272,37273,1,15.384615384615383,46.55172413793103,0,165,9,8.881726162175042
98,41,2,2,39,218,30672,1,14.285714285714285,39.795918367346935,0,165,14,14.13864905748484
136,23,2,1,21,131,16790,0,9.523809523809524,15.441176470588236,0,82,27,26.76914561905484
86,25,2,2,23,152,19147,0,12.903225806451612,26.744186046511626,0,82,3,3.0629139644368166
117,12,2,2,10,85,9372,0,35.483870967741936,8.547008547008547,0,54,14,14.029242810756344
113,60,2,1,58,310,40233,0,16.129032258064516,51.32743362831859,0,166,14,13.897745761272532
130,71,3,3,68,340,46189,0,14.285714285714285,52.30769230769232,0,166,21,21.04335523135005
127,18,1,1,17,101,14739,0,12.903225806451612,13.385826771653544,0,82,4,3.9607663486747375
136,25,2,0,23,133,17569,0,9.523809523809524,16.911764705882355,0,83,27,27.28094704099364
113,60,2,1,58,311,40233,0,16.129032258064516,51.32743362831859,0,167,14,13.896455527816002
132,34,1,1,33,163,17601,0,16.129032258064516,25.0,0,168,10,9.96051495899316
148,17,3,2,14,110,12995,0,23.809523809523807,9.45945945945946,0,56,42,42.06019299248278
125,52,2,1,50,281,32624,0,15.384615384615383,40.0,0,168,6,6.192617360747832
83,1,1,0,0,1,0,0,19.047619047619047,0.0,0,0,24,24.832511833470065
109,7,2,0,5,45,5264,0,38.46153846153847,4.587155963302752,1,29,20,20.112696584075323
149,48,3,3,45,261,28431,0,0.0,30.2013422818792,1,113,12,13.49863247305025
110,5,2,1,3,37,3917,0,38.095238095238095,2.727272727272727,1,29,35,34.93323765933151
139,65,3,2,62,351,43490,0,3.8461538461538463,44.60431654676259,1,141,5,6.851890750274336
120,64,2,2,62,329,37393,0,26.923076923076923,51.66666666666667,1,197,20,19.287173949782087
148,17,3,2,14,110,12995,0,23.809523809523807,9.45945945945946,1,57,42,42.11912862433515
86,27,2,2,25,161,20582,0,12.903225806451612,29.069767441860467,1,86,3,3.011915808863492
128,44,3,3,41,234,29233,0,0.0,32.03125,1,114,19,18.836886973690937
140,61,3,3,58,349,40900,0,14.285714285714285,41.42857142857143,0,171,21,21.398292574989952
136,25,2,0,23,136,17569,0,9.523809523809524,16.911764705882355,0,87,27,27.28975773392609
150,9,3,1,6,65,9149,0,38.46153846153847,4.0,0,31,11,10.784080820734246
149,50,3,3,47,266,29890,0,0.0,31.543624161073826,0,115,12,14.436909492661885
150,48,2,2,46,256,32850,1,14.285714285714285,30.666666666666664,0,172,38,37.3085534002055
117,15,2,2,13,97,11411,1,35.483870967741936,11.11111111111111,0,60,14,14.027494762952998
128,44,3,3,41,237,29233,1,0.0,32.03125,0,116,19,18.817104110477388
120,66,2,2,64,335,38342,1,26.923076923076923,53.333333333333336,0,201,20,19.927264624700697
118,24,2,2,22,139,16489,1,7.6923076923076925,18.64406779661017,0,89,9,9.004797564133483
115,16,1,1,15,85,10826,0,7.6923076923076925,13.043478260869565,0,90,19,19.006457459744937
130,19,3,1,16,85,10644,0,41.935483870967744,12.307692307692308,0,34,12,12.18984970031802
117,8,1,1,7,63,7116,0,23.809523809523807,5.982905982905983,0,62,24,23.97907572136087
115,16,1,1,15,86,10826,1,7.6923076923076925,13.043478260869565,0,91,19,18.997879855978184
140,65,3,3,62,362,43222,1,14.285714285714285,44.285714285714285,0,175,21,20.43778973755643
113,62,2,2,60,325,41583,1,16.129032258064516,53.09734513274337,0,175,14,14.432225650047044
148,42,2,2,40,227,27707,1,0.0,27.027027027027028,0,119,4,4.026519844475629
98,44,2,2,42,234,32035,1,14.285714285714285,42.85714285714285,1,176,14,14.171213341022636
150,12,3,2,9,79,10877,1,38.46153846153847,6.0,1,36,11,10.83007308975489
149,53,3,3,50,283,32118,1,0.0,33.557046979865774,1,120,12,14.029961568168304
86,31,2,1,29,175,23772,1,12.903225806451612,33.72093023255814,1,92,3,3.18513977270392
130,19,3,3,16,90,10644,1,41.935483870967744,12.307692307692308,1,36,12,11.49657202887856
148,20,3,2,17,123,15339,1,23.809523809523807,11.486486486486488,1,64,42,42.110528325721546
136,26,2,1,24,145,18248,0,9.523809523809524,17.647058823529413,1,93,27,27.151000717878347
98,44,2,2,42,234,32035,0,14.285714285714285,42.85714285714285,1,177,14,14.154540762345974
100,72,2,2,70,391,45668,0,25.806451612903224,70.0,0,206,9,9.120402194366092
132,36,1,1,35,174,18939,0,16.129032258064516,26.51515151515152,0,178,10,10.30294458592995
117,18,2,2,16,111,12630,0,35.483870967741936,13.675213675213676,0,66,14,14.131039104211382
130,20,3,3,17,95,11125,0,41.935483870967744,13.076923076923078,0,38,12,11.621693715959095
98,45,2,2,43,238,32862,0,14.285714285714285,43.87755102040816,0,179,14,14.518959777790556
110,7,2,2,5,49,5269,0,38.095238095238095,4.545454545454546,0,39,35,35.47968343828093
86,31,2,2,29,180,23772,0,12.903225806451612,33.72093023255814,0,95,3,3.1553866956335384
118,26,2,2,24,148,17859,0,7.6923076923076925,20.33898305084746,0,95,9,8.971326434342487
100,73,2,2,71,396,46556,0,25.806451612903224,71.0,0,208,9,8.914683664431564
83,2,1,0,1,15,2901,0,19.047619047619047,1.2048192771084338,0,12,24,24.887629135946057
109,11,2,0,9,61,8212,0,38.46153846153847,8.256880733944955,0,41,20,20.207378202797784
148,44,2,2,42,240,28614,0,0.0,28.37837837837838,0,125,4,4.251819286960895
116,65,2,2,63,304,43083,0,15.384615384615383,54.310344827586206,0,182,9,9.04635232228044
109,11,2,1,9,63,8212,0,38.46153846153847,8.256880733944955,0,42,20,20.08991705133981
150,52,2,1,50,273,35337,0,14.285714285714285,33.33333333333333,0,182,38,37.89375353314223
117,20,2,2,18,120,13849,0,35.483870967741936,15.384615384615383,0,70,14,14.103810045018475
130,21,3,3,18,105,11409,0,41.935483870967744,13.846153846153848,0,42,12,11.748136745358622
128,50,3,3,47,264,33072,0,0.0,36.71875,0,126,19,19.070495709461696
130,79,3,3,76,379,50645,0,14.285714285714285,58.46153846153847,0,182,21,21.02578060563455
116,65,2,2,63,306,43083,0,15.384615384615383,54.310344827586206,1,183,9,9.027670597011609
139,2,2,0,0,21,0,0,16.129032258064516,0.0,1,15,13,12.653726364483605
113,65,2,2,63,341,43261,0,16.129032258064516,55.75221238938053,1,183,14,13.764905223491738
148,21,3,3,18,135,15751,0,23.809523809523807,12.162162162162163,1,71,42,41.969868081534784
140,70,3,2,67,328,42546,0,4.761904761904762,47.85714285714286,1,155,17,17.538664470615416
130,79,3,3,76,379,50645,0,14.285714285714285,58.46153846153847,1,183,21,21.015183402096497
140,66,3,2,63,378,43514,0,14.285714285714285,45.0,1,184,21,20.737199723594543
139,71,3,2,68,387,46315,0,3.8461538461538463,48.92086330935252,1,156,5,8.401927165568353
111,36,2,1,34,176,22501,0,0.0,30.630630630630627,0,129,29,29.2116236566833
150,16,3,2,13,101,13310,0,38.46153846153847,8.666666666666668,0,45,11,11.567835144438009
86,3,2,0,1,27,2987,0,16.129032258064516,1.162790697674419,0,17,4,3.940352139937616
150,52,2,2,50,276,35337,0,14.285714285714285,33.33333333333333,0,186,38,37.37753677430352
139,71,3,3,68,390,46315,0,3.8461538461538463,48.92086330935252,0,158,5,11.637151204720295
140,70,3,3,67,334,42546,0,4.761904761904762,47.85714285714286,0,158,17,17.781601724843725
125,57,2,1,55,308,34765,0,15.384615384615383,44.0,0,186,6,5.9558462278780695
132,39,1,1,38,185,20419,0,16.129032258064516,28.78787878787879,0,187,10,9.711731631352237
148,25,3,3,22,147,17914,0,23.809523809523807,14.864864864864863,0,75,42,42.15499488133746
115,18,1,1,17,95,12141,0,7.6923076923076925,14.782608695652174,0,104,19,18.95676395626812
98,47,2,2,45,252,33924,0,14.285714285714285,45.91836734693878,0,188,14,13.94318656692282
86,37,2,1,35,201,26442,0,12.903225806451612,40.69767441860465,0,104,3,3.197428848401401
139,3,2,1,1,31,1160,0,16.129032258064516,0.7194244604316548,0,20,13,12.49058250633739
140,73,3,1,70,342,44744,0,4.761904761904762,50.0,0,160,17,17.25945980870661
136,30,2,1,28,161,21660,0,9.523809523809524,20.588235294117645,0,105,27,26.83589038083097
100,77,2,1,75,412,48997,0,25.806451612903224,75.0,0,217,9,8.821615195567361
120,70,2,2,68,360,40800,0,26.923076923076923,56.66666666666666,0,217,20,19.80208619911879
117,26,2,2,24,142,17327,0,35.483870967741936,20.51282051282051,1,78,14,13.81866583402713
148,48,2,2,46,261,30481,0,0.0,31.08108108108108,1,134,4,3.82445467275808
140,70,3,3,67,396,46433,0,14.285714285714285,47.85714285714286,1,191,21,21.06978988222572
109,16,2,1,14,80,10512,0,38.46153846153847,12.844036697247708,1,51,20,19.89689022062835
132,40,1,1,39,190,21216,0,16.129032258064516,29.545454545454547,1,191,10,10.301144560227629
127,22,1,1,21,124,17373,0,12.903225806451612,16.535433070866144,1,107,4,3.943533948014888
132,40,1,1,39,191,21216,0,16.129032258064516,29.545454545454547,0,192,10,10.21329036217118
117,11,1,0,10,78,9502,0,23.809523809523807,8.547008547008547,0,80,24,24.009641282467285
83,5,2,1,3,27,4698,0,19.047619047619047,3.614457831325301,0,24,24,25.12615331039838
136,30,2,2,28,165,21660,0,9.523809523809524,20.588235294117645,0,109,27,26.830990596574125
139,5,2,1,3,38,4531,0,16.129032258064516,2.158273381294964,0,25,13,14.439043684343645
120,71,2,2,69,367,41623,0,26.923076923076923,57.49999999999999,0,221,20,19.82453993929973
117,11,1,1,10,79,9502,0,23.809523809523807,8.547008547008547,0,81,24,24.051444324973502
111,38,2,2,36,190,24080,0,0.0,32.432432432432435,0,138,29,28.35652604934309
115,18,1,1,17,99,12141,0,7.6923076923076925,14.782608695652174,0,110,19,18.985568225836477
136,31,2,2,29,168,22266,0,9.523809523809524,21.323529411764707,0,110,27,26.852148563529923
130,30,3,3,27,140,17040,0,41.935483870967744,20.76923076923077,0,54,12,12.04961493270848
118,32,2,2,30,176,20722,0,7.6923076923076925,25.42372881355932,0,110,9,8.490660238023125
83,6,2,1,4,31,7080,0,19.047619047619047,4.819277108433735,0,26,24,25.05048593048328
98,50,2,2,48,264,35053,0,14.285714285714285,48.97959183673469,0,195,14,13.830017166558504
149,64,3,3,61,332,38481,0,0.0,40.939597315436245,0,139,12,12.882133651771667
117,29,2,1,27,155,19387,0,35.483870967741936,23.07692307692308,0,83,14,14.125071791953602
116,71,2,2,69,331,45957,1,15.384615384615383,59.48275862068966,0,196,9,8.63475572955555
150,1,1,0,0,1,0,1,14.285714285714285,0.0,0,0,31,36.1216136940288
139,77,3,3,74,417,49536,1,3.8461538461538463,53.23741007194245,0,168,5,12.4830569094715
145,88,3,3,85,416,58368,1,14.285714285714285,58.620689655172406,0,196,21,20.855974704101257
130,86,3,3,83,411,54826,1,14.285714285714285,63.84615384615384,0,196,21,21.152851278448267
125,60,2,1,58,325,37424,1,15.384615384615383,46.400000000000006,0,196,6,6.376492573462897
117,11,1,1,10,81,9502,1,23.809523809523807,8.547008547008547,0,84,24,23.97672723503952
111,39,2,1,37,194,25016,0,0.0,33.33333333333333,1,141,29,29.113436131987115
150,55,2,1,53,294,37553,0,14.285714285714285,35.333333333333336,1,197,38,36.93332628086843
110,11,2,2,9,71,7660,0,38.095238095238095,8.181818181818182,1,57,35,34.686069044895206
139,77,3,3,74,419,49536,0,3.8461538461538463,53.23741007194245,1,169,5,13.343159403631446
117,30,2,1,28,159,20130,0,35.483870967741936,23.93162393162393,1,85,14,14.15583881763429
130,30,3,3,27,147,17040,0,41.935483870967744,20.76923076923077,1,57,12,12.007389334867456
127,25,1,1,24,132,18433,0,12.903225806451612,18.89763779527559,1,113,4,4.051560699357438
136,32,2,2,30,173,22921,0,9.523809523809524,22.058823529411764,1,114,27,27.12743397821193
110,1,1,0,0,1,0,0,14.285714285714285,0.0,1,2,19,19.07379708415597
148,30,3,3,27,170,20684,0,23.809523809523807,18.24324324324324,1,86,42,41.71018030676741
109,20,2,0,18,93,11959,0,38.46153846153847,16.51376146788991,0,59,20,20.18266588019783
139,8,2,2,6,49,6490,0,16.129032258064516,4.316546762589928,0,31,13,12.864879342077488
128,58,3,2,55,298,38961,0,0.0,42.96875,0,143,19,18.20278659498713
116,71,2,2,69,337,45957,0,15.384615384615383,59.48275862068966,0,200,9,9.19176610886258
150,26,3,0,23,145,19589,0,38.46153846153847,15.333333333333332,0,60,11,10.98365173738189
149,68,3,3,65,345,41015,0,0.0,43.62416107382551,0,144,12,11.676920466877576
130,87,3,3,84,416,55375,0,14.285714285714285,64.61538461538461,0,200,21,21.12900474540065
136,34,2,1,32,180,23689,0,9.523809523809524,23.52941176470588,0,117,27,26.981494513461957
139,79,3,3,76,429,50609,0,3.8461538461538463,54.67625899280576,0,173,5,17.731888505813416
139,80,3,3,77,432,51609,0,3.8461538461538463,55.39568345323741,0,174,5,18.22891204144385
120,74,2,2,72,384,43691,0,26.923076923076923,60.0,0,230,20,19.887098485583707
110,2,2,0,0,6,0,0,14.285714285714285,0.0,0,6,19,18.151728480448085
139,10,2,2,8,56,7591,1,16.129032258064516,5.755395683453238,0,35,13,12.857967946727015
113,73,2,1,71,377,46910,1,16.129032258064516,62.83185840707964,0,203,14,13.782883535248189
128,59,3,3,56,308,39607,1,0.0,43.75,0,147,19,19.188145805435354
127,28,1,1,27,141,19863,1,12.903225806451612,21.25984251968504,0,119,4,4.03925919101836
150,27,2,1,25,154,21037,0,38.46153846153847,16.666666666666664,1,64,11,10.709599414256232
150,56,2,2,54,303,38424,0,14.285714285714285,36.0,1,204,38,36.94168186577714
86,41,2,2,39,230,29405,0,12.903225806451612,45.34883720930232,1,120,3,3.0140800117158197
86,9,2,1,7,60,8785,0,16.129032258064516,8.13953488372093,1,36,4,3.854882257933653
130,35,3,3,32,166,20325,0,41.935483870967744,24.615384615384617,1,64,12,11.963370322517491
83,8,2,0,6,42,8440,0,19.047619047619047,7.228915662650602,1,36,24,23.781710866516235
132,3,3,0,0,27,0,0,16.129032258064516,0.0,1,9,6,6.364246964368661
139,82,3,2,79,439,52172,0,3.8461538461538463,56.83453237410072,1,177,5,9.927698276654567
113,74,2,1,72,382,47664,0,16.129032258064516,63.71681415929204,1,205,14,13.825536522108235
148,54,2,1,52,289,34239,0,0.0,35.13513513513514,1,149,4,3.6476941262660745
139,10,2,2,8,60,7591,0,16.129032258064516,5.755395683453238,0,38,13,13.071201837008132
120,74,2,2,72,388,43691,0,26.923076923076923,60.0,0,234,20,20.012591359039803
110,2,2,0,0,9,0,0,14.285714285714285,0.0,0,10,19,18.53641531628223
150,3,3,0,0,14,0,0,14.285714285714285,0.0,0,11,31,35.37078505342056
149,71,3,3,68,363,43061,0,0.0,45.63758389261745,0,151,12,11.788699401056377
145,94,3,3,91,439,60982,0,14.285714285714285,62.75862068965517,0,207,21,21.002359725037834
148,55,2,1,53,293,35167,0,0.0,35.810810810810814,0,151,4,3.7655703629786927
140,77,3,3,74,430,50706,0,14.285714285714285,52.85714285714286,0,208,21,20.130944628497943
110,17,2,2,15,89,10544,0,38.095238095238095,13.636363636363637,0,68,35,34.726852685583665
139,82,3,3,79,448,52172,0,3.8461538461538463,56.83453237410072,0,180,5,14.77627445516687
86,10,2,2,8,68,9231,0,16.129032258064516,9.30232558139535,0,40,4,3.9571728381119584
110,19,2,2,17,92,11558,0,38.095238095238095,15.454545454545451,0,69,35,34.91417628673976
86,44,2,1,42,241,31792,0,12.903225806451612,48.837209302325576,0,125,3,3.957818449843913
118,34,1,1,33,195,22345,0,7.6923076923076925,27.966101694915253,0,125,9,9.076593725992794
145,95,3,3,92,446,61400,0,14.285714285714285,63.44827586206897,0,209,21,20.69613005484776
98,53,2,2,51,288,36116,0,14.285714285714285,52.04081632653062,0,210,14,13.85258129102364
86,44,2,1,42,243,31792,0,12.903225806451612,48.837209302325576,0,126,3,3.998947659177944
120,75,2,2,73,396,44194,0,26.923076923076923,60.83333333333333,0,238,20,19.923746040139815
117,36,2,1,34,185,23866,0,35.483870967741936,29.059829059829063,0,98,14,13.954339817882795
86,12,2,2,10,73,10259,0,16.129032258064516,11.627906976744184,0,42,4,3.815000619178548
130,38,3,3,35,184,22391,0,41.935483870967744,26.923076923076923,0,70,12,11.950177594079191
117,13,1,1,12,92,10206,0,23.809523809523807,10.256410256410255,0,98,24,23.975752106157827
116,75,2,2,73,358,48342,0,15.384615384615383,62.93103448275862,1,211,9,8.912550677028563
136,37,2,2,35,193,25730,0,9.523809523809524,25.73529411764705,1,127,27,27.0862589958722
139,85,3,3,82,458,54276,0,3.8461538461538463,58.992805755395686,1,183,5,12.549646387132682
140,82,3,2,79,390,49071,0,4.761904761904762,56.42857142857143,1,183,17,16.491062638198358
116,75,2,2,73,358,48342,0,15.384615384615383,62.93103448275862,1,212,9,8.91788074601915
150,3,3,0,0,23,0,0,14.285714285714285,0.0,1,16,31,32.70014911357926
148,36,3,2,33,201,24412,0,23.809523809523807,22.2972972972973,1,100,42,41.93681219265768
125,66,2,1,64,353,41123,0,15.384615384615383,51.2,1,212,6,5.895188603704597
111,43,2,1,41,215,27036,0,0.0,36.93693693693694,0,157,29,29.14924282794688
115,22,1,1,21,117,14515,0,7.6923076923076925,18.26086956521739,0,129,19,18.975037606736592
145,96,3,3,93,453,61839,0,14.285714285714285,64.13793103448275,0,213,21,21.222487620737823
130,92,2,2,90,441,59388,0,14.285714285714285,69.23076923076923,0,213,21,20.82848161385097
127,30,1,0,29,152,20930,0,12.903225806451612,22.83464566929134,0,129,4,3.774545806570828
111,43,2,1,41,217,27036,0,0.0,36.93693693693694,0,158,29,29.097099010961543
140,79,3,3,76,444,51309,0,14.285714285714285,54.285714285714285,0,214,21,20.49092276471156
125,67,2,1,65,358,41678,0,15.384615384615383,52.0,0,214,6,5.912665177411114
148,56,2,2,54,302,35769,0,0.0,36.48648648648648,0,158,4,3.874381384844824
136,38,2,1,36,197,26273,0,9.523809523809524,26.47058823529412,0,131,27,26.905175576928528
145,99,3,3,96,462,63796,0,14.285714285714285,66.20689655172414,0,215,21,21.00993927445002
130,94,2,2,92,445,60331,0,14.285714285714285,70.76923076923077,0,215,21,21.062243430311145
117,13,1,1,12,93,10206,0,23.809523809523807,10.256410256410255,0,103,24,23.97573070320091
83,9,1,1,8,55,9361,0,19.047619047619047,9.63855421686747,0,47,24,24.38634994289301
116,76,2,2,74,366,48609,0,15.384615384615383,63.793103448275865,0,216,9,8.87883040991052
150,33,2,1,31,178,23990,1,38.46153846153847,20.666666666666668,0,77,11,11.24914505984431
100,86,2,2,84,458,53235,1,25.806451612903224,84.0,0,245,9,8.979524729328901
134,24,3,2,21,152,17398,1,38.095238095238095,15.671641791044776,0,77,21,20.95833860131411
150,59,2,1,57,319,40373,1,14.285714285714285,38.0,0,217,38,38.334666692167744
